Index,Genre,Tempo,Zero_Crossing_Rate,RMSE,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Flatness,Onset_Strength,Beats_Per_Segment,Harmonic-to-Noise,Key,Mode,Timbre,Danceability,Valence,Instrumentalness,Acousticness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Tonnetz_1,Tonnetz_2,Tonnetz_3,Tonnetz_4,Tonnetz_5,Tonnetz_6,Listener_Type,Skip_Probability,Skip_Label
1,-1.5657649410927947,-0.5675869716097217,-1.3485935513402816,-0.6688752380481461,-1.5121204449780643,-1.509997165985007,-1.4284025860742946,-0.7367280740681609,0.5612730276824421,-0.3242587005291305,0.2114504942731185,1.2956507037985023,-1.5300774894579097,-0.2906797274846195,-0.2682772715878761,0.0,1.4177643060704184,0.7367278577182074,-1.2957023519751711,0.9859572168776184,0.11855000867027,2.0461131165952584,1.180175373040407,-0.436833908832407,1.2944676581579586,-1.0862808307996306,0.7763351763336136,-1.263825760984295,1.438443092374873,-0.6538815925965494,0.6258368937249129,-0.6933533128818328,-1.0714325889173213,-1.3250957356141988,-1.6858874156199193,-1.5139253089385774,-1.2459190001651592,-2.1160179374091803,-2.702742549638086,-2.130383922075666,-0.8590842211503809,2.034655539156892,1.3836804479458138,-1.3980657920335602,2.384159667298782,1.5708172987457918,0.3053098038414539,0.2959257208391082,1.1151372973102804,0.0122902237034684,-0.4450810957767183,-0.2879022390824186,-0.0920753176067828,-1.907837887153542,1.1720516782890555,-1.3410995584005276,Relaxed Listener,-0.27395314130397336,0
2,-1.5657649410927947,-0.8403144764928258,-1.078422769459923,-0.2658075749878964,-1.462236742283218,-1.415339446845589,-1.5265932508232125,-0.7332708090810454,0.3261305126141932,-0.7349087429909111,0.2102576250708622,-0.1695463225708702,0.6535616704970215,-0.5414579442181148,-0.4528093746077527,0.0,0.8844522739062656,0.7332713387718587,-0.8924255418812073,1.169159550413185,0.5641725641862819,0.7579253929535718,0.8066558431051503,-0.055192851739844,1.0559968992799025,-0.9288665756191424,-0.7827051746065146,1.1499129180069625,1.6372749451259505,-0.9988250250050764,1.4184469099301216,0.0529161177703667,-1.0737248686795229,-1.490163815776916,-0.9814606594716284,-0.4853716363927072,1.067065794954991,-0.0352022899154102,-0.6392442765184578,-0.8208775546452785,-0.6877776336127794,-1.085135113335598,-1.1750703331584236,-0.7412047899003233,0.7109650267965638,1.1090826944953815,0.3496442232081632,0.8340882244876483,1.4346986130599466,0.3864124334266459,-1.0033584292963658,0.5437128785113972,-1.3597054281579488,-0.3942019776327745,-0.8014904422483595,0.8923268143984825,Relaxed Listener,-0.461212519372681,0
3,0.52215387023317,0.133712326661117,2.2580197150493446,-1.2247498876357268,1.4455478993011877,0.627249615709243,1.0514459186774947,0.562282423721035,-0.6536061525250079,0.0863913419326501,0.2171912024798357,-0.1695463225708702,0.6535616704970215,1.283735529580616,0.8705909286920493,0.0,-0.6751661629653133,-0.5622825286291173,0.0374790399745221,-1.3920331176903722,-0.1557422489998204,0.4819881764285865,-0.7729672757750109,-0.3189653929996344,0.4213686494939678,1.1585649544323782,-0.2869744077515718,0.945552148983281,0.4354968511371972,0.6828614044303248,-0.648356713274241,-0.3369200579780258,-0.0374152962808325,-0.416747597707094,0.8071562661772699,0.3596872177173191,1.921895425890937,1.094396802675585,0.3494367456815627,1.369764169383509,0.1685796714270656,0.7578448841945927,-0.2678674615179484,-0.3393868759457619,-0.784053274895062,-0.605329291235721,-0.0560922380597984,-0.1110760676639375,-0.2255835809597033,1.010578917038503,-1.6074327198363867,-0.3849241047826117,-0.5994922444419163,-0.6652387766350639,0.3018896536432722,-0.3997622173411543,Balanced Listener,1.3699223670587437,1
4,-1.2177784725384673,-0.8403144764928258,1.155746051242286,-1.6299370626882417,-0.0420289603185638,-0.6827444127257729,-0.3214303132894798,-0.7016445880998023,-0.7544482970001465,-0.8033504167345413,-0.3269173380671694,0.7095718932507533,-1.5300774894579097,2.2345649224065705,2.500411377987554,0.0,1.9526020116625216,0.7016445367573431,-1.8146298503384983,-0.4349984203492981,-1.5697010546792851,-0.2681142305881954,-1.5072209353058392,-0.3924617345061513,-1.1384414983502735,-0.0125844194958192,-0.1929123468186165,2.2402052166369435,1.8443390915743043,1.7760417549513134,1.3423680699852878,-1.924705242888037,-0.6124032878372203,-2.174929815772123,-0.92082241461768,-1.9088091295197025,-2.7227221248138096,-1.6121725743694413,-1.4430606630156204,0.9266545335063632,-1.0581325883327706,-1.1587100837542532,-1.95358976732028,-0.4788233800105306,1.068827490636509,2.0720451128643096,2.845370904091129,3.4791122021918865,3.649689050607911,0.6286406384048763,-1.5428597860975315,-1.5005359901542763,0.6910422800190962,1.4809710395741094,1.0668566215598074,0.3768890274796074,Balanced Listener,3.004612950370018,1
5,0.1741674016788425,0.3528683573707541,-0.5824637599968021,-1.0996347996298623,-0.6344260234050537,-0.5602660815633359,-0.5637492598603794,-0.634648429241382,-1.0067741610753629,0.2917163631635405,-0.5481975765863093,0.4165324879768787,0.6535616704970215,0.1423295300085836,-0.051804749147643,0.0,1.178364881825343,0.6346497185340849,-0.6012321299750838,0.5717932663126843,-0.553674411161293,0.3428149235604315,-0.753118645501125,0.3868247698272662,-0.6547593040510304,-0.2049163131832045,-1.6018466131928106,0.1328511181378907,-0.8325099879918914,0.1039716299626549,-1.0431818693015231,-0.3877018393934465,-0.858777098201027,-0.6198508429036181,-1.0439302937874118,-0.7793628954099028,-1.1356964711874142,-0.544961244419279,-0.4324313866514984,-1.1436853292350773,-1.2648567683453886,-1.364062971741372,-0.3654588805334104,-0.1940822251109545,-0.0866994472379205,0.9380001332633938,0.8137329149084642,0.7949982847590591,0.2588844373824032,0.7009727861562195,1.2798647038789386,0.2341317942223537,0.5684845072904715,-0.8794165374926862,-1.57117092534944,-0.4813473650241264,Relaxed Listener,-0.04827606557393546,1
6,1.5661132758961525,-0.2474285962811896,0.4606120861200166,0.3327140398608627,0.0849272327447846,-0.175842303552748,0.0191110338625128,-0.4205567499237272,-0.894724001837133,-0.2558170267855004,0.1904407863746319,-1.0486645383924935,0.6535616704970215,0.7750305146279007,0.5195093593534201,0.0,-0.0551609473654706,0.4205568140565419,0.8536609506201664,0.2249970271406852,-1.054811437233253,0.696709803822612,-1.3316587473580603,1.1077875380544282,-0.8929942756700641,1.174992838074396,-1.6358396083500997,1.4903701462975305,-1.2551229916502735,0.8489215942405308,-0.9963585665380572,0.5937611720403455,-0.180583693121502,1.0003984380538706,-0.9116012307806264,-0.6483850185777652,1.1057187426911297,0.405526980114077,0.9003053308020244,-0.4059378302185512,-0.0702714551845287,-0.652925638928823,-0.6009328625793936,-0.5713398459159673,-0.7646272419891459,-0.7539411517244444,-0.7239865075748387,-0.8804127876782035,-0.2637821689605562,1.2316184144487885,-0.1028752587504258,1.439655612268074,-0.4702707122005539,-0.8413673548187058,-0.984519317809672,-0.9900776730105716,Balanced Listener,1.0207465023348261,1
7,-1.5657649410927947,-0.9620678268870686,-0.7472383967540069,-0.534317664014564,-1.1322786563755105,-1.421152525464464,-1.11871904640696,-0.7323067973722275,-0.2812182302999352,-0.9402337642218016,0.2081785902058577,1.5886901090723768,0.6535616704970215,0.3460918867847168,0.1785279634193714,0.0,1.1040451352627672,0.7323067691059668,-0.8350152124168398,0.9832681694399488,-0.6632156327583717,2.0348699270333896,0.1868512217117994,-0.5963183589312944,0.6070780689822239,-0.7785368004507418,0.100994810704115,-2.15656869045332,0.5078777304241122,-1.340613535259914,0.7354567676563255,0.0549736840079171,-1.0255048417144332,-0.911660280724812,-1.078282138748836,0.2146769691942265,-0.7136262902188015,-1.3792994630582502,-2.329977670026408,-1.8244307032241076,-1.5584585694756443,-0.3778526149877917,1.6252341552253755,-0.7684562813882151,1.6034141636168662,1.7462647722951248,1.0376130563503123,1.21130407086741,1.8278414929382765,0.1869873917478371,0.986263128305301,-1.5795570724416272,2.1682445711461,0.5242060389546556,-3.161891698660426,-2.463266554948692,Relaxed Listener,0.1689072851505007,1
8,1.218126807341825,-1.075424394593768,0.1798086426462783,-0.1625295651771102,0.6578071050972844,0.5845117232478834,0.6577840777702023,0.3173141107738096,1.4825446752528164,-0.8717920904781714,0.2178193479986711,0.4165324879768787,0.6535616704970215,-0.6639700327759682,-0.4710679052440064,0.0,-0.1382430273969517,-0.3173140435393329,0.2078590769082231,-1.064034472875917,0.7891758117761126,0.8059553286105331,0.7926892825727938,0.9486785337348558,-0.0255445997509715,0.2634074669854244,0.5382240316916399,-0.1165184476117536,0.3607998259635454,0.4709781674404975,0.4451473151133919,-0.6235371302093297,-0.3487724208969499,0.4102175062717068,-0.527076187536416,-1.0066569397522196,0.126521839125205,0.6187213138957671,1.5436963737260727,0.8129376751151681,-0.3998819120944634,0.7784997901914577,-0.1811470600557352,-0.0225212813021939,0.0409251444889183,0.7028771850998687,-0.0558624676944805,0.0034336939874193,-0.5078609424826431,-0.6938632940528298,-0.8232960898949897,0.2628126359702637,0.0567889349631835,-1.792230513002221,0.4310509475095096,-1.2672334123814009,Relaxed Listener,-0.48182214918994404,0
9,1.218126807341825,1.503437518685403,-1.0305622417439328,-0.6728982903102022,-0.8279537940198606,-0.4795413618369153,-0.8270350128881154,-0.5619596607300622,2.1076988793201465,1.249899795574362,0.2165401191602551,-1.6347433489402428,0.6535616704970215,-1.0548448574928642,-0.7668851726389502,0.0,-0.0520388041671363,0.5619589172856052,-0.8778726867468248,1.0122096771490532,0.5337549670687356,-1.0750768115313023,1.020267444655999,0.7000013797289958,-0.5366413260361933,0.6351112405082044,-0.9967853533195984,0.9823710680543474,-0.3467937451544689,0.5281524900550297,0.1648012901502109,1.1890566132602018,0.7475130551762855,-0.2779508922363438,0.4110228264339579,-0.6938378848318494,-0.875968580906677,-1.0538925925037346,-0.0730800953776394,0.884869027353719,0.078939061232329,0.0888926832930409,0.0198696672677588,0.6580021008622391,-0.1881978478593579,0.2403786852059493,-0.3191526206799487,0.4210915546140539,-0.0861573227552602,0.6814616088694133,-1.0826709550465252,-0.3022233341022681,-0.7871248210023355,1.7425183532340909,0.0176108565183088,-0.4277157311924396,Relaxed Listener,-0.7518507974520962,0
10,0.8701403387874974,0.133712326661117,0.7835125585021187,0.5623587407331306,1.3137125467839412,1.4428315883934335,1.4315195341085978,1.9548073774647337,0.893461215513018,0.2917163631635405,-0.9699337380471544,1.0026112985246278,0.6535616704970215,-0.9060907266566386,-0.7775877356356222,0.0,-0.7167274130096042,-1.9548069916368824,0.5255650808503363,-1.3684463940309404,1.047302788207279,-1.275774529065957,0.1682965894987904,-1.5816687101089335,0.4933285396342087,-0.9138800823550588,0.2914891321084026,-1.3036209790138975,0.4784036884136897,-1.1288711076392066,1.068560462325683,1.139237663904554,0.6855579581714645,0.8494650237966478,-0.2364997032173974,-0.3210434092775727,0.1091305945062091,-0.108910057707298,0.3299597490123699,0.660400913570218,1.9521203602033088,0.5122593739171758,0.4602667633705137,-0.7363186824181408,-0.7106771769576888,-0.3203983289703663,-0.359763320425249,-0.4960053584347039,-0.714950814496363,-1.166707958521799,0.2904428637116703,0.4758134922334743,-0.7754330346362905,-0.5743338719985568,0.4499285871600826,0.4692191281039599,Relaxed Listener,-0.776250612369011,0
